Entity ID,Trip Update,Trip ID,Route ID,Start Time,Start Date,Vehicle ID,Vehicle Label,Latitude,Longitude,Speed,Timestamp,Alert
DL1PC7583,,5172_15_52,5172,15:52:29,20240424,DL1PC7583,DL1PC7583,28.58961296081540,77.21305847167970,0.0,1713959858,
DL1PC7507,,5473_16_54,5473,17:02:07,20240424,DL1PC7507,DL1PC7507,28.590282440185500,77.33590698242190,0.0,1713959858,
DL1PC9359,,5107_13_00,5107,13:38:09,20240424,DL1PC9359,DL1PC9359,28.705026626586900,77.25360107421880,0.0,1713959858,
DL1PC9573,,5814_13_45,5814,15:01:02,20240424,DL1PC9573,DL1PC9573,28.676855087280300,77.22483825683590,0.0,1713959858,
DL1PC7898,,10244_15_51,10244,16:11:46,20240424,DL1PC7898,DL1PC7898,28.65001106262210,77.19757843017580,0.0,1713959858,
DL1PC8561,,5205_15_35,5205,16:27:06,20240424,DL1PC8561,DL1PC8561,28.517316818237300,77.2267837524414,0.0,1713959858,
DL1PC9189,,5636_17_18,5636,17:23:30,20240424,DL1PC9189,DL1PC9189,28.52195167541500,77.18267822265630,0.0,1713959858,
DL1PC8734,,5620_16_08,5620,17:00:43,20240424,DL1PC8734,DL1PC8734,28.625335693359400,77.23860931396480,0.0,1713959858,
DL1PC7347,,5321_13_54,5321,13:59:22,20240424,DL1PC7347,DL1PC7347,28.611324310302700,76.98565673828130,0.0,1713959858,
DL1PC8798,,5811_15_58,5811,16:26:33,20240424,DL1PC8798,DL1PC8798,28.65935707092290,77.09141540527340,0.0,1713959858,
DL1PC8981,,10666_16_26,10666,16:26:33,20240424,DL1PC8981,DL1PC8981,28.582984924316400,77.24017333984380,0.0,1713959858,
DL1PC3175,,5097_17_15,5097,17:15:55,20240424,DL1PC3175,DL1PC3175,28.655149459838900,77.23668670654300,0.0,1713959858,
DL1PC7094,,5243_16_12,5243,16:25:39,20240424,DL1PC7094,DL1PC7094,28.642587661743200,77.2237548828125,0.0,1713959858,
DL1PC9475,,5211_16_20,5211,17:02:08,20240424,DL1PC9475,DL1PC9475,28.6335391998291,77.17373657226560,0.0,1713959858,
DL1PC9617,,5839_15_44,5839,16:54:34,20240424,DL1PC9617,DL1PC9617,28.672544479370100,77.27622985839840,0.0,1713959858,
DL1PC8343,,5156_15_25,5156,17:14:19,20240424,DL1PC8343,DL1PC8343,28.59227180480960,77.16767120361330,0.0,1713959858,
DL1PC9363,,345_15_1,345,15:01:02,20240424,DL1PC9363,DL1PC9363,28.730270385742200,77.00243377685550,0.0,1713959858,
DL51GD3996,,5809_15_00,5809,15:03:10,20240424,DL51GD3996,DL51GD3996,28.72490692138670,77.12901306152340,0.0,1713959858,
DL1PC7986,,5700_14_30,5700,16:54:34,20240424,DL1PC7986,DL1PC7986,28.569860458374000,77.20372772216800,0.0,1713959858,
DL1PC8846,,5119_17_0,5119,17:00:43,20240424,DL1PC8846,DL1PC8846,28.7281436920166,77.16389465332030,0.0,1713959858,
DL1PC9982,,5895_13_45,5895,15:28:58,20240424,DL1PC9982,DL1PC9982,28.697280883789100,77.31566619873050,0.0,1713959858,
DL51GD3953,,5068_11_34,5068,16:41:21,20240424,DL51GD3953,DL51GD3953,28.699790954589800,77.29966735839840,0.0,1713959858,
DL1PC8346,,5249_17_21,5249,17:21:33,20240424,DL1PC8346,DL1PC8346,28.620115280151400,77.30471801757810,0.0,1713959858,
DL1PC7081,,5641_15_14,5641,16:11:46,20240424,DL1PC7081,DL1PC7081,28.612102508544900,77.22763061523440,0.0,1713959858,
DL51GD4042,,5534_16_45,5534,17:16:27,20240424,DL51GD4042,DL51GD4042,28.7439022064209,77.14228820800780,0.0,1713959858,
DL1PC8902,,10666_16_54,10666,16:54:34,20240424,DL1PC8902,DL1PC8902,28.701351165771500,77.28958129882810,0.0,1713959858,
DL1PC3120,,10185_17_06,10185,16:40:49,20240424,DL1PC3120,DL1PC3120,28.692394256591800,77.2213363647461,0.0,1713959858,
DL1PC8157,,5788_15_58,5788,15:58:37,20240424,DL1PC8157,DL1PC8157,28.624208450317400,77.06359100341800,0.0,1713959858,
DL1PC9936,,5678_16_08,5678,17:23:30,20240424,DL1PC9936,DL1PC9936,28.596542358398400,77.22319793701170,0.0,1713959858,
DL1PC9433,,10295_16_23,10295,16:33:46,20240424,DL1PC9433,DL1PC9433,28.67168617248540,76.98342895507810,0.0,1713959858,
DL1PC9913,,5860_15_48,5860,17:02:08,20240424,DL1PC9913,DL1PC9913,28.647218704223600,77.20357513427730,0.0,1713959858,
DL1PC9591,,5924_14_55,5924,14:55:25,20240424,DL1PC9591,DL1PC9591,28.509506225585900,77.09455108642580,0.0,1713959858,
DL1PC7960,,5482_17_17,5482,17:23:30,20240424,DL1PC7960,DL1PC7960,28.638458251953100,77.146484375,0.0,1713959858,
DL1PC9632,,5119_17_14,5119,17:14:19,20240424,DL1PC9632,DL1PC9632,28.699338912963900,77.30467224121090,0.0,1713959858,
DL1PC7261,,5321_17_06,5321,17:07:15,20240424,DL1PC7261,DL1PC7261,28.6220703125,77.05762481689450,0.0,1713959858,
DL1PC7364,,5163_21_46,5163,21:46:37,20240423,DL1PC7364,DL1PC7364,28.653213500976600,77.13292694091800,0.0,1713959858,
DL1PC7705,,5351_14_54,5351,15:44:14,20240424,DL1PC7705,DL1PC7705,28.64415740966800,77.2177505493164,0.0,1713959858,
DL1PC8404,,5473_17_03,5473,17:15:55,20240424,DL1PC8404,DL1PC8404,28.560829162597700,77.34559631347660,0.0,1713959858,
DL1PC9991,,5751_16_11,5751,16:11:46,20240424,DL1PC9991,DL1PC9991,28.632436752319300,77.30574035644530,0.0,1713959858,
DL1PC8016,,5262_17_8,5262,17:08:50,20240424,DL1PC8016,DL1PC8016,28.634000778198200,77.00305938720700,0.0,1713959858,
DL1PC9261,,6001_09_45,6001,11:24:04,20240424,DL1PC9261,DL1PC9261,28.63839340209960,77.3187026977539,0.0,1713959858,
DL1PC8698,,5826_16_54,5826,16:54:34,20240424,DL1PC8698,DL1PC8698,28.64190673828130,77.23286437988280,0.0,1713959858,
DL1PC3216,,10373_16_10,10373,17:15:55,20240424,DL1PC3216,DL1PC3216,28.71887969970700,77.16866302490230,0.0,1713959858,
DL1PC7896,,5730_14_00,5730,17:00:43,20240424,DL1PC7896,DL1PC7896,28.656038284301800,77.04061889648440,0.0,1713959858,
DL1PC7584,,5273_16_20,5273,17:21:33,20240424,DL1PC7584,DL1PC7584,28.669145584106400,77.22824096679690,0.0,1713959858,
DL1PC8066,,5172_15_05,5172,16:06:11,20240424,DL1PC8066,DL1PC8066,28.568944931030300,77.21863555908200,0.0,1713959858,
DL1PC9606,,5467_16_20,5467,17:22:58,20240424,DL1PC9606,DL1PC9606,28.53497886657720,77.41351318359380,0.0,1713959858,
DL1PC8247,,5205_15_10,5205,15:10:11,20240424,DL1PC8247,DL1PC8247,28.56476593017580,77.17830657958980,0.0,1713959858,
DL1PC8518,,5107_12_32,5107,13:10:11,20240424,DL1PC8518,DL1PC8518,28.670948028564500,77.18387603759770,0.0,1713959858,
DL1PC9094,,5229_15_20,5229,15:36:09,20240424,DL1PC9094,DL1PC9094,28.534061431884800,77.1097183227539,0.0,1713959858,
DL1PC7196,,5473_13_45,5473,13:52:20,20240424,DL1PC7196,DL1PC7196,28.56080436706540,77.34539031982420,0.0,1713959858,
DL1PC9265,,5687_17_17,5687,17:17:41,20240424,DL1PC9265,DL1PC9265,28.638460159301800,77.31867980957030,0.0,1713959857,
DL1PC9619,,5372_16_59,5372,17:15:55,20240424,DL1PC9619,DL1PC9619,28.64893341064450,77.31842803955080,0.0,1713959857,
DL1PC7402,,5769_14_36,5769,16:11:47,20240424,DL1PC7402,DL1PC7402,28.569969177246100,77.20697784423830,0.0,1713959857,
DL1PC7982,,5279_16_40,5279,17:23:30,20240424,DL1PC7982,DL1PC7982,28.52730369567870,77.18866729736330,0.0,1713959857,
DL1PC9138,,5175_16_19,5175,16:19:31,20240424,DL1PC9138,DL1PC9138,28.6242733001709,77.22466278076170,0.0,1713959857,
DL1PC7573,,5243_15_18,5243,15:22:29,20240424,DL1PC7573,DL1PC7573,28.558923721313500,77.17057037353520,0.0,1713959857,
DL1PC7770,,5269_15_35,5269,15:38:16,20240424,DL1PC7770,DL1PC7770,28.53719711303710,77.09783172607420,0.0,1713959857,
DL1PC3128,,5956_15_26,5956,16:54:34,20240424,DL1PC3128,DL1PC3128,28.64620590209960,77.31526184082030,0.0,1713959857,
DL1PC9314,,5546_16_35,5546,16:11:46,20240424,DL1PC9314,DL1PC9314,28.62819480896000,77.21622467041020,0.0,1713959857,
DL1PC7052,,5634_17_21,5634,17:21:33,20240424,DL1PC7052,DL1PC7052,28.518266677856400,77.22724914550780,0.0,1713959857,
DL1PC9673,,5852_16_10,5852,17:15:54,20240424,DL1PC9673,DL1PC9673,28.692899703979500,77.08287048339840,0.0,1713959857,
DL1PC3273,,5508_15_50,5508,16:53:30,20240424,DL1PC3273,DL1PC3273,28.607816696167000,77.32061004638670,0.0,1713959857,
DL1PC8904,,10666_16_5,10666,16:05:18,20240424,DL1PC8904,DL1PC8904,28.69837760925290,77.30585479736330,0.0,1713959857,
DL1PC9881,,5857_15_30,5857,17:02:08,20240424,DL1PC9881,DL1PC9881,28.76978874206540,76.99952697753910,0.0,1713959857,
DL1PC8015,,5433_14_30,5433,16:06:11,20240424,DL1PC8015,DL1PC8015,28.699071884155300,77.22724151611330,0.0,1713959857,
DL1PC7188,,5381_16_20,5381,16:40:49,20240424,DL1PC7188,DL1PC7188,28.642841339111300,77.22345733642580,0.0,1713959857,
DL1PC8131,,5326_16_28,5326,16:32:43,20240424,DL1PC8131,DL1PC8131,28.61276626586910,76.99237823486330,0.0,1713959857,
DL1PC9384,,5697_16_24,5697,16:27:06,20240424,DL1PC9384,DL1PC9384,28.519264221191400,77.22775268554690,0.0,1713959857,
DL1PC7035,,5633_16_04,5633,17:07:15,20240424,DL1PC7035,DL1PC7035,28.5904598236084,77.23966979980470,0.0,1713959857,
DL1PC7921,,5248_16_30,5248,16:55:38,20240424,DL1PC7921,DL1PC7921,28.604387283325200,77.27107238769530,0.0,1713959857,
DL1PC9074,,5686_10_30,5686,11:10:26,20240424,DL1PC9074,DL1PC9074,28.549577713012700,77.26199340820310,0.0,1713959857,
DL1PC8901,,5007_14_05,5007,16:19:32,20240424,DL1PC8901,DL1PC8901,28.624217987060500,77.31926727294920,0.0,1713959857,
DL1PC7952,,5810_16_12,5810,16:12:19,20240424,DL1PC7952,DL1PC7952,28.618112564086900,77.0769271850586,0.0,1713959857,
DL1PC8047,,5181_15_42,5181,17:23:30,20240424,DL1PC8047,DL1PC8047,28.643390655517600,77.12789916992190,0.0,1713959857,
DL1PC9724,,5372_17_10,5372,17:15:55,20240424,DL1PC9724,DL1PC9724,28.637453079223600,77.31436157226560,0.0,1713959857,
DL1PC7971,,5372_17_20,5372,17:22:58,20240424,DL1PC7971,DL1PC7971,28.646032333374000,77.3153076171875,0.0,1713959857,
DL1PC3198,,5814_15_25,5814,16:54:35,20240424,DL1PC3198,DL1PC3198,28.73546600341800,77.1556167602539,0.0,1713959857,
DL1PC9752,,5593_16_30,5593,17:22:16,20240424,DL1PC9752,DL1PC9752,28.548681259155300,77.25553131103520,0.0,1713959857,
DL1PC9924,,5586_16_25,5586,17:22:58,20240424,DL1PC9924,DL1PC9924,28.685977935791000,77.3179931640625,0.0,1713959857,
DL1PC9408,,5696_15_00,5696,17:21:33,20240424,DL1PC9408,DL1PC9408,28.523527145385700,77.08318328857420,0.0,1713959857,
DL1PC8850,,10344_16_45,10344,16:53:30,20240424,DL1PC8850,DL1PC8850,28.68025016784670,77.19620513916020,0.0,1713959857,
DL1PC8308,,5937_16_40,5937,17:04:47,20240424,DL1PC8308,DL1PC8308,28.66884994506840,77.09932708740230,0.0,1713959857,
DL1PC8496,,10284_12_40,10284,16:12:19,20240424,DL1PC8496,DL1PC8496,28.661235809326200,77.18506622314450,0.0,1713959857,
DL1PC8809,,5409_17_15,5409,17:15:55,20240424,DL1PC8809,DL1PC8809,28.70328712463380,77.08867645263670,0.0,1713959857,
DL1PC3186,,5166_17_08,5166,17:15:55,20240424,DL1PC3186,DL1PC3186,28.66816520690920,77.22852325439450,0.0,1713959857,
DL1PC7828,,5524_15_40,5524,17:08:50,20240424,DL1PC7828,DL1PC7828,28.857004165649400,77.12582397460940,0.0,1713959857,
DL1PC9872,,5372_16_40,5372,16:40:49,20240424,DL1PC9872,DL1PC9872,28.67523193359380,77.09623718261720,0.0,1713959857,
DL1PC9582,,5058_16_40,5058,16:47:51,20240424,DL1PC9582,DL1PC9582,28.67486572265630,77.20185852050780,0.0,1713959857,
DL1PC8151,,5243_13_59,5243,13:59:54,20240424,DL1PC8151,DL1PC8151,28.60394287109380,77.19669342041020,0.0,1713959857,
DL1PC8545,,5520_13_15,5520,16:54:34,20240424,DL1PC8545,DL1PC8545,28.820600509643600,77.06269836425780,0.0,1713959857,
DL1PC8883,,5181_15_13,5181,17:15:55,20240424,DL1PC8883,DL1PC8883,28.628273010253900,77.13367462158200,0.0,1713959857,
DL1PC8657,,5027_16_45,5027,16:53:30,20240424,DL1PC8657,DL1PC8657,28.773569107055700,77.0482406616211,0.0,1713959857,
DL1PC7651,,5275_15_30,5275,17:14:19,20240424,DL1PC7651,DL1PC7651,28.62039566040040,77.0888442993164,0.0,1713959857,
DL1PC9448,,5230_15_48,5230,17:16:27,20240424,DL1PC9448,DL1PC9448,28.5744686126709,77.18890380859380,0.0,1713959857,
DL1PC9824,,5373_16_40,5373,17:15:55,20240424,DL1PC9824,DL1PC9824,28.624361038208000,77.21138763427730,0.0,1713959857,
DL1PC9437,,5482_16_59,5482,17:02:08,20240424,DL1PC9437,DL1PC9437,28.65838050842290,77.14700317382810,0.0,1713959857,
DL1PC8886,,5351_16_13,5351,16:40:49,20240424,DL1PC8886,DL1PC8886,28.644180297851600,77.21598052978520,0.0,1713959857,
DL1PC9628,,5900_13_30,5900,15:50:33,20240424,DL1PC9628,DL1PC9628,28.604162216186500,77.25391387939450,0.0,1713959857,
DL1PC9296,,10368_16_23,10368,16:25:40,20240424,DL1PC9296,DL1PC9296,28.51259422302250,77.09325408935550,0.0,1713959857,
DL1PC8721,,5860_17_8,5860,17:08:50,20240424,DL1PC8721,DL1PC8721,28.68303108215330,77.07820129394530,0.0,1713959857,
DL1PC9443,,5574_15_12,5574,16:12:19,20240424,DL1PC9443,DL1PC9443,28.66037368774410,77.14488220214840,0.0,1713959857,
DL1PC3218,,5059_17_20,5059,17:22:58,20240424,DL1PC3218,DL1PC3218,28.72312355041500,77.16472625732420,0.0,1713959857,
DL1PC7652,,5765_14_55,5765,16:11:46,20240424,DL1PC7652,DL1PC7652,28.626094818115200,77.12049865722660,0.0,1713959857,
DL1PC9658,,5765_10_10,5765,11:24:05,20240424,DL1PC9658,DL1PC9658,28.598846435546900,77.06452178955080,0.0,1713959857,
DL1PC8299,,5860_16_26,5860,16:26:33,20240424,DL1PC8299,DL1PC8299,28.652381896972700,77.19351959228520,0.0,1713959857,
DL1PC9096,,5228_17_30,5228,17:21:33,20240424,DL1PC9096,DL1PC9096,28.59066390991210,77.25833892822270,0.0,1713959857,
DL1PC7885,,10274_16_23,10274,16:47:52,20240424,DL1PC7885,DL1PC7885,28.66684341430660,77.21922302246090,0.0,1713959857,
DL1PC8820,,5810_15_37,5810,15:37:13,20240424,DL1PC8820,DL1PC8820,28.607929229736300,77.10417175292970,0.0,1713959857,
DL1PC9463,,5574_16_24,5574,17:22:58,20240424,DL1PC9463,DL1PC9463,28.69843864440920,77.32105255126950,0.0,1713959857,
DL1PC9987,,5995_16_54,5995,16:54:35,20240424,DL1PC9987,DL1PC9987,28.69230079650880,77.15367889404300,0.0,1713959857,
DL1PC9788,,5524_15_45,5524,17:15:55,20240424,DL1PC9788,DL1PC9788,28.857072830200200,77.12590026855470,0.0,1713959857,
DL1PC8421,,5416_16_20,5416,16:54:34,20240424,DL1PC8421,DL1PC8421,28.638456344604500,77.20327758789060,0.0,1713959857,
DL1PC7495,,5042_16_50,5042,17:02:08,20240424,DL1PC7495,DL1PC7495,28.6680908203125,77.22869873046880,0.0,1713959857,
DL1PC8043,,5246_16_10,5246,16:41:21,20240424,DL1PC8043,DL1PC8043,28.61054801940920,77.21234893798830,0.0,1713959857,
DL1PC8894,,10291_15_05,10291,16:33:46,20240424,DL1PC8894,DL1PC8894,28.700321197509800,77.29785919189450,0.0,1713959857,
DL1PC9017,,5517_13_30,5517,15:59:09,20240424,DL1PC9017,DL1PC9017,28.66865348815920,77.20638275146480,0.0,1713959857,
DL1PC9708,,5027_14_55,5027,15:02:06,20240424,DL1PC9708,DL1PC9708,28.82025718688970,76.9976577758789,0.0,1713959857,
DL1PC9841,,5409_17_2,5409,17:02:08,20240424,DL1PC9841,DL1PC9841,28.701154708862300,77.07525634765630,0.0,1713959857,
DL1PC7780,,5554_15_01,5554,16:06:11,20240424,DL1PC7780,DL1PC7780,28.75383949279790,77.14949798583980,0.0,1713959857,
DL1PC8269,,5378_15_55,5378,17:21:33,20240424,DL1PC8269,DL1PC8269,28.59221649169920,77.08184814453130,0.0,1713959857,
DL1PC9633,,5254_11_55,5254,12:41:38,20240424,DL1PC9633,DL1PC9633,28.559720993042000,77.170654296875,0.0,1713959857,
DL1PC9391,,5248_15_35,5248,15:52:29,20240424,DL1PC9391,DL1PC9391,28.58709716796880,77.1707992553711,0.0,1713959857,
DL1PC3435,,5563_17_14,5563,17:14:19,20240424,DL1PC3435,DL1PC3435,28.69890594482420,77.32181549072270,0.0,1713959857,
DL1PC8312,,5848_15_30,5848,17:22:58,20240424,DL1PC8312,DL1PC8312,28.646087646484400,77.20913696289060,0.0,1713959857,
DL51GD4079,,5854_15_58,5854,17:16:28,20240424,DL51GD4079,DL51GD4079,28.703935623168900,77.13079071044920,0.0,1713959857,
DL1PC3235,,10328_15_25,10328,16:54:35,20240424,DL1PC3235,DL1PC3235,28.68324851989750,77.07843017578130,0.0,1713959857,
DL51GD4016,,5342_15_50,5342,17:02:41,20240424,DL51GD4016,DL51GD4016,28.608327865600600,77.10406494140630,0.0,1713959857,
DL1PC7934,,5197_16_00,5197,16:13:22,20240424,DL1PC7934,DL1PC7934,28.64344024658200,77.24055480957030,0.0,1713959857,
DL1PC7973,,10185_16_26,10185,15:58:37,20240424,DL1PC7973,DL1PC7973,28.681264877319300,77.07817840576170,0.0,1713959857,
DL1PC9830,,5478_17_15,5478,17:22:58,20240424,DL1PC9830,DL1PC9830,28.68136978149410,77.15557098388670,0.0,1713959857,
DL1PC3064,,5394_13_05,5394,12:35:27,20240424,DL1PC3064,DL1PC3064,28.675186157226600,77.09528350830080,0.0,1713959857,
DL1PC9012,,5885_17_25,5885,17:00:43,20240424,DL1PC9012,DL1PC9012,28.63825035095220,77.31838989257810,0.0,1713959857,
DL1PC7023,,5678_16_00,5678,17:14:19,20240424,DL1PC7023,DL1PC7023,28.644927978515600,77.19571685791020,0.0,1713959857,
DL1PC9429,,5715_15_45,5715,17:23:30,20240424,DL1PC9429,DL1PC9429,28.591175079345700,77.16817474365230,0.0,1713959857,
DL1PC8673,,5860_13_49,5860,15:09:07,20240424,DL1PC8673,DL1PC8673,28.617172241210900,77.22858428955080,0.0,1713959857,
DL1PC3071,,5372_16_25,5372,16:33:47,20240424,DL1PC3071,DL1PC3071,28.675975799560500,77.29547119140630,0.0,1713959857,
DL1PC7025,,5631_16_32,5631,16:32:42,20240424,DL1PC7025,DL1PC7025,28.514690399169900,77.2281494140625,0.0,1713959857,
DL1PC9629,,5320_16_18,5320,16:18:28,20240424,DL1PC9629,DL1PC9629,28.62064552307130,77.02188873291020,0.0,1713959857,
DL1PC7288,,5330_16_00,5330,16:11:46,20240424,DL1PC7288,DL1PC7288,28.612077713012700,76.98567962646480,0.0,1713959857,
DL1PC9500,,5285_14_25,5285,15:36:10,20240424,DL1PC9500,DL1PC9500,28.63839340209960,77.31802368164060,0.0,1713959857,
DL1PC8506,,5056_16_40,5056,16:40:49,20240424,DL1PC8506,DL1PC8506,28.667049407959000,77.20860290527340,0.0,1713959857,
DL51GD3781,,5342_15_20,5342,16:41:21,20240424,DL51GD3781,DL51GD3781,28.630149841308600,77.07808685302730,0.0,1713959857,
DL51GD3729,,5416_16_00,5416,16:27:05,20240424,DL51GD3729,DL51GD3729,28.667659759521500,77.1370620727539,0.0,1713959857,
DL1PC7833,,5023_17_22,5023,17:22:58,20240424,DL1PC7833,DL1PC7833,28.6224365234375,77.20633697509770,0.0,1713959856,
DL1PC8810,,5506_15_20,5506,16:47:52,20240424,DL1PC8810,DL1PC8810,28.743864059448200,77.12991333007810,0.0,1713959856,
DL1PC7787,,5671_15_35,5671,16:55:38,20240424,DL1PC7787,DL1PC7787,28.515413284301800,77.281005859375,0.0,1713959856,
DL1PC9718,,5941_17_15,5941,17:15:55,20240424,DL1PC9718,DL1PC9718,28.726606369018600,77.00471496582030,0.0,1713959856,
DL1PC9997,,5354_12_33,5354,13:03:29,20240424,DL1PC9997,DL1PC9997,28.621137619018600,77.20628356933590,0.0,1713959856,
DL1PC9400,,5238_17_22,5238,17:26:30,20240424,DL1PC9400,DL1PC9400,28.574647903442400,77.18852233886720,0.0,1713959856,
DL1PC8072,,5656_16_05,5656,16:06:11,20240424,DL1PC8072,DL1PC8072,28.643665313720700,77.29796600341800,0.0,1713959856,
DL1PC8694,,5678_15_43,5678,16:55:38,20240424,DL1PC8694,DL1PC8694,28.643781661987300,77.18673706054690,0.0,1713959856,
DL1PC9895,,817_16_54,817,16:54:34,20240424,DL1PC9895,DL1PC9895,28.627670288085900,77.06983184814450,0.0,1713959856,
DL1PC8715,,5836_15_50,5836,17:02:08,20240424,DL1PC8715,DL1PC8715,28.69335174560550,77.07830810546880,0.0,1713959856,
DL1PC3351,,5565_15_21,5565,16:19:31,20240424,DL1PC3351,DL1PC3351,28.668659210205100,77.2275390625,0.0,1713959856,
DL1PC7955,,5542_15_15,5542,17:15:55,20240424,DL1PC7955,DL1PC7955,28.727109909057600,77.05110931396480,0.0,1713959856,
DL1PC9890,,5989_17_36,5989,17:22:58,20240424,DL1PC9890,DL1PC9890,28.63475799560550,77.09729766845700,0.0,1713959856,
DL1PC8911,,5018_17_07,5018,17:22:58,20240424,DL1PC8911,DL1PC8911,28.619468688964800,77.28842163085940,0.0,1713959856,
DL1PC8885,,5818_14_34,5818,15:25:18,20240424,DL1PC8885,DL1PC8885,28.64588165283200,77.2101058959961,0.0,1713959856,
DL1PC3103,,5525_16_40,5525,16:40:49,20240424,DL1PC3103,DL1PC3103,28.802013397216800,77.17847442626950,0.0,1713959856,
DL1PC7886,,5851_15_18,5851,16:26:33,20240424,DL1PC7886,DL1PC7886,28.655996322631800,77.18756866455080,0.0,1713959856,
DL1PC9869,,5836_15_44,5836,16:54:34,20240424,DL1PC9869,DL1PC9869,28.67803955078130,77.10797119140630,0.0,1713959856,
DL1PC3132,,5347_16_18,5347,16:47:52,20240424,DL1PC3132,DL1PC3132,28.729726791381800,77.14823913574220,0.0,1713959856,
DL1PC8294,,5818_15_21,5818,16:21:59,20240424,DL1PC8294,DL1PC8294,28.64606475830080,77.20929718017580,0.0,1713959856,
DL1PC7609,,5671_15_50,5671,17:23:30,20240424,DL1PC7609,DL1PC7609,28.590234756469700,77.1685791015625,0.0,1713959856,
DL1PC9430,,5207_16_00,5207,16:34:08,20240424,DL1PC9430,DL1PC9430,28.523696899414100,77.19017791748050,0.0,1713959856,
DL1PC7316,,5292_15_06,5292,17:16:27,20240424,DL1PC7316,DL1PC7316,28.54990577697750,77.18598937988280,0.0,1713959856,
DL1PC8822,,5023_16_15,5023,17:22:58,20240424,DL1PC8822,DL1PC8822,28.61944007873540,77.20622253417970,0.0,1713959856,
DL1PC8470,,5076_16_35,5076,16:40:48,20240424,DL1PC8470,DL1PC8470,28.72928237915040,77.0444107055664,0.0,1713959856,
DL1PC8611,,11005_15_51,11005,15:51:25,20240424,DL1PC8611,DL1PC8611,28.556339263916000,77.26488494873050,0.0,1713959856,
DL1PC8156,,10289_15_15,10289,15:58:37,20240424,DL1PC8156,DL1PC8156,28.628408432006800,77.24142456054690,0.0,1713959856,
DL1PC7862,,5718_16_35,5718,17:16:27,20240424,DL1PC7862,DL1PC7862,28.57954978942870,77.19402313232420,0.0,1713959856,
DL1PC9844,,5133_14_40,5133,16:05:17,20240424,DL1PC9844,DL1PC9844,28.56056785583500,77.34071350097660,0.0,1713959856,
DL1PC9822,,5343_15_50,5343,17:22:58,20240424,DL1PC9822,DL1PC9822,28.607755661010700,77.10433959960940,0.0,1713959856,
DL1PC8050,,5710_15_20,5710,16:55:38,20240424,DL1PC8050,DL1PC8050,28.5681095123291,77.1647720336914,0.0,1713959856,
DL1PC8808,,5802_16_25,5802,16:54:34,20240424,DL1PC8808,DL1PC8808,28.665767669677700,77.13372039794920,0.0,1713959856,
DL1PC9305,,5686_16_30,5686,17:09:23,20240424,DL1PC9305,DL1PC9305,28.65239143371580,77.3199691772461,0.0,1713959856,
DL1PC9242,,10189_15_46,10189,17:08:50,20240424,DL1PC9242,DL1PC9242,28.789413452148400,77.14199829101560,0.0,1713959856,
DL1PC8676,,10341_15_25,10341,15:30:12,20240420,DL1PC8676,DL1PC8676,28.56228256225590,76.84358978271480,0.0,1713959856,
DL1PC8760,,5647_15_35,5647,16:04:14,20240424,DL1PC8760,DL1PC8760,28.627145767211900,77.24125671386720,0.0,1713959856,
DL1PC9727,,5176_14_15,5176,16:19:31,20240424,DL1PC9727,DL1PC9727,28.550710678100600,77.24807739257810,0.0,1713959856,
DL1PC9878,,5428_17_0,5428,17:00:43,20240424,DL1PC9878,DL1PC9878,28.733375549316400,77.1531753540039,0.0,1713959856,
DL1PC7414,,5273_16_10,5273,17:00:43,20240424,DL1PC7414,DL1PC7414,28.606698989868200,77.07618713378910,0.0,1713959856,
DL1PC8523,,5574_15_56,5574,16:54:34,20240424,DL1PC8523,DL1PC8523,28.698617935180700,77.32170867919920,0.0,1713959856,
DL1PC9351,,5365_17_10,5365,17:21:33,20240424,DL1PC9351,DL1PC9351,28.660675048828100,77.14362335205080,0.0,1713959856,
DL1PC7864,,5792_16_19,5792,16:34:09,20240424,DL1PC7864,DL1PC7864,28.61672592163090,77.08818817138670,0.0,1713959856,
DL1PC8199,,5162_15_05,5162,16:32:42,20240424,DL1PC8199,DL1PC8199,28.642549514770500,77.17354583740230,0.0,1713959856,
DL1PC8190,,5326_16_16,5326,16:25:40,20240424,DL1PC8190,DL1PC8190,28.571388244628900,76.8762435913086,0.0,1713959856,
DL1PC3129,,10257_17_8,10257,17:08:50,20240424,DL1PC3129,DL1PC3129,28.67835807800290,77.06461334228520,0.0,1713959856,
DL1PC9086,,5981_15_52,5981,15:52:08,20240424,DL1PC9086,DL1PC9086,28.561765670776400,77.26091003417970,0.0,1713959856,
DL1PC8061,,5710_15_18,5710,16:55:38,20240424,DL1PC8061,DL1PC8061,28.535551071167000,77.15298461914060,0.0,1713959856,
DL1PC8207,,10881_16_26,10881,16:26:33,20240424,DL1PC8207,DL1PC8207,28.689435958862300,77.2910385131836,0.0,1713959856,
DL1PC8984,,5229_15_10,5229,15:36:10,20240424,DL1PC8984,DL1PC8984,28.638647079467800,77.31835174560550,0.0,1713959856,
DL1PC3539,,5715_14_40,5715,16:18:27,20240424,DL1PC3539,DL1PC3539,28.613704681396500,77.2940902709961,0.0,1713959856,
DL1PC8018,,5181_13_34,5181,14:55:58,20240424,DL1PC8018,DL1PC8018,28.529277801513700,77.21442413330080,0.0,1713959856,
DL1PC9416,,5697_16_48,5697,16:48:24,20240424,DL1PC9416,DL1PC9416,28.50041389465330,77.29440307617190,0.0,1713959856,
